"","GSM3618686","GSM3618687","GSM3618688","GSM3618689","GSM3618690","GSM3618691","GSM3618692","GSM3618693"
"66665_at",NA,NA,NA,NA,NA,NA,NA,NA
"666672_at",NA,NA,NA,NA,NA,NA,NA,NA
"666677_at",-1.55724111725035,-1.4967662575533,-1.52826838430806,-1.36771443503348,-1.46414050151543,-1.46226175115129,-1.55211091780583,-1.48018165584696
"66667_at",-3.1498309279135,-2.7886862318882,-2.2496461625587,-2.51537292780774,-2.97437742794768,-2.33868927968791,-3.40330533891,-2.84546051702498
"666690_at",NA,NA,NA,NA,NA,NA,NA,NA
"666703_at",-2.4521714536453,-2.49523380285716,-2.40271709604041,-2.80292053427114,-2.21209809236742,-2.71413336195401,-2.40117338901235,-2.32852967744213
"666704_at",-3.36757953329219,-3.44496404550303,-2.95431425192051,-3.25135963661295,-2.51354190737567,-3.01095899165672,-4.35229969100799,-3.37554666748686
"666718_at",-1.29897519724058,-1.10515504309246,-0.869098537736567,-1.20786538740382,-1.0601709131281,-1.14122279646616,-1.61372951603883,-1.10105300335716
"66671_at",0.313507201493751,0.207548999576809,0.32522815856881,0.274817029665259,0.286264600956951,0.237799434695717,0.244196030218702,0.228082499545237
"666737_at",-1.50754429950787,-1.32633922092329,-1.00125874350662,-1.38025053346075,-1.45807212617227,-1.41005041064832,-1.21385177449261,-1.47779516665922
"66673_at",NA,NA,NA,NA,NA,NA,NA,NA
"66674_at",0.435784371105576,0.392668017175243,0.390560254151252,0.429986788915635,0.447452629483796,0.375960585348725,0.329011355132097,0.438856307193937
"666754_at",NA,NA,NA,NA,NA,NA,NA,NA
"666758_at",-2.17203441476462,-1.95109655060674,-1.98429215614244,-1.52744912357693,-2.0630562128634,-2.03022303905185,-1.85747077472905,-1.88138045550755
"66676_at",1.39815641990906,1.37955727913743,1.39902121203621,1.36560314163939,1.35583933281336,1.35646998755016,1.37574669108338,1.40874671568587
"666781_at",-4.73054628484092,-4.50309598490364,-4.75724669710825,-3.98693620273071,-4.41056904029739,-2.96079430155159,-5.39022737012124,-3.67517251513056
"666788_at",0.515598363839786,0.50694326719969,0.539424882829104,0.484823371066234,0.495689242446314,0.515037778541993,0.417744795034349,0.406993587686507
"666790_at",NA,NA,NA,NA,NA,NA,NA,NA
"666792_at",NA,NA,-5.69216485882432,NA,NA,NA,NA,NA
"666793_at",-1.37332494132632,-1.00827093916083,-1.35346097114085,-1.70908037550257,-1.08699873509078,-1.03539611267974,-2.21486227837909,-1.19896555101384
"666794_at",-4.12271281170329,-3.86979557758004,-4.59584936761187,-3.9439209926129,-4.35654135263709,-4.48532520038612,NA,-4.58060014892062
"66679_at",-0.046030619003403,0.100687443803791,0.0254913667494374,0.0371358062195023,-0.0664686929002493,-0.0299315723751857,-0.00301771135552964,-0.00991521891072629
"666814_at",-1.50404595721257,-1.51264482455434,-1.71960068583891,-2.25445625434171,-1.8682456087898,-1.94437255718454,-2.02601316059742,-1.40610493099739
"66681_at",-0.79317816042508,-0.699730416229733,-0.45687957100713,-0.513482433777055,-0.691091503278833,-0.517784756562131,-0.499276425570104,-1.00596252690571
"666823_at",-3.22479834870946,-2.77973394616145,-2.26478744701762,-2.54354716247974,-3.14473493754694,-3.41618113630067,-3.69330562086718,-3.58368000721074
"666824_at",NA,NA,NA,NA,NA,NA,NA,NA
"666828_at",-4.70151461176945,-4.01164791717251,-3.81362585739114,-4.06909911303986,-4.09449855653767,-4.148766497769,-4.26277428251603,-3.72391470610416
"66682_at",-0.423141236072137,-0.348547059174917,-0.467861601750051,-0.244096842470617,-0.345107309085997,-0.397285850266639,-0.432027840574689,-0.412233733519733
"666838_at",-4.81580883101805,-3.56796445267396,-3.40904540967646,-3.41170520877896,-3.45444685479632,-3.45532840980711,-4.31006584626926,-4.20557089772445
"666840_at",-2.2024053186025,-2.05162729875409,-2.21890724270107,-2.22854246563718,-2.06163233989508,-2.93548849018355,-2.94362295826535,-1.72578980249418
"66684_at",-0.868068560436088,-0.96863914930975,-0.629980835648232,-0.766129404392827,-0.789681718361637,-0.638508096418616,-0.724230855224809,-0.604619831512875
"666854_at",NA,NA,-8.01342052266568,NA,NA,-10.3983322939751,NA,NA
"66686_at",-1.15584992848067,-1.40128972499771,-1.41382520621705,-1.16088020545775,-1.36954136227079,-1.48233467601273,-1.58524134868204,-1.22015757290268
"666872_at",-3.65617196691525,-3.30483523732409,-3.55576911912261,-3.77615367260478,-3.67416647213238,-4.83568522170064,-3.47434549365177,-2.55865022343559
"666875_at",NA,NA,NA,NA,NA,NA,NA,NA
"66687_at",0.795868776352742,0.837996189239853,0.911865253113008,0.789304533718395,0.824819244344434,0.84282728113082,0.783864083471546,0.773823977723167
"66689_at",-1.21036693316893,-1.30689544778615,-1.23258810002526,-0.927542615896438,-0.952364206435925,-0.962313852266934,-0.961474070613414,-0.955236441331928
"666907_at",NA,-5.49066923776632,-5.4163669607382,NA,NA,-5.64323214275252,-6.71548753450271,-5.99856217664297
"666909_at",-2.70666071742956,-2.95469103834613,-2.80410819628275,-3.82724847625336,-2.70959374377174,-3.21724808767197,-2.57388033054307,-2.15296351057374
"66690_at",-1.65318553653555,-1.79153579439166,-1.92635535166585,-1.55238404865148,-1.80229462460067,-1.68802781171439,-1.91503087216874,-1.9657098807111
"666919_at",-3.55779087647769,-3.48130397298415,-3.21555955233012,-4.10435549114747,-3.30465729204498,-3.97835844965901,-4.12164148668073,-3.39685953005628
"66691_at",-0.256735555710202,-0.163726700033707,-0.159891724254701,-0.128694725392861,-0.0617792609184234,-0.111786871220479,-0.0684203608425186,-0.208886068917134
"666924_at",NA,NA,NA,NA,NA,NA,NA,NA
"666933_at",-1.28321296765077,-1.09175162649296,-1.36842120746172,-1.15327799874174,-1.40768324220746,-1.21191268386123,-1.40756977671678,-1.41910362950559
"666938_at",NA,NA,NA,NA,NA,NA,NA,NA
"666945_at",-4.21288171946214,-3.35044192800339,-3.09635152642856,-4.23103028700654,-3.60810128224428,-4.0793375878412,-4.79018196216702,NA
"66694_at",0.298739026816172,0.339864512690316,0.412593168866969,0.419715468737653,0.379518656823278,0.341330617231246,0.22964785393937,0.217269693901307
"66695_at",NA,NA,NA,-5.7465378414071,-7.13389346761185,NA,NA,NA
"66696_at",NA,NA,NA,NA,NA,NA,NA,NA
"666987_at",NA,-7.52343284639895,NA,NA,NA,NA,-6.64494107144084,-6.86652830465502
"666993_at",NA,NA,NA,NA,NA,NA,NA,NA
"66700_at",-0.242169891166819,-0.355049680884729,-0.509084869495702,-0.394989007748204,-0.302660676743943,-0.276130192465393,-0.373952454765152,-0.366592187301843
"667013_at",-1.33425630196168,-1.50979421402383,-1.15530695834731,-1.19027359527006,-1.08930602126017,-1.33052880770149,-1.63240615917681,-1.57553245435486
"66701_at",0.725153320968375,0.782860193659437,0.837949522746059,0.715672486470756,0.668379308388566,0.631531386352132,0.616006179596467,0.654953736421738
"667027_at",NA,NA,NA,NA,NA,NA,NA,NA
"667030_at",-2.34230416471756,-2.46557818326776,-2.34108428556097,-3.10761545291912,-2.39403098900745,-2.76341493453952,-3.75050891088471,-2.21127193866168
"667031_at",-2.59123142777033,-2.06229575493904,-2.23476165098365,-3.9778114197148,-2.71131100663728,-2.37560049723335,-2.54451725914081,-2.77297291329629
"66704_at",-0.342455981332256,-0.368800399977067,-0.318089851164347,-0.273793456075467,-0.208320975581111,-0.0389247436056593,-0.299798343517625,-0.595067998091538
"667055_at",0.091273895136317,0.022579612457372,0.0601651055499353,0.108381160354103,-0.0677295471977366,-0.232561767177528,-0.185352861996647,-0.365555621648043
"66705_at",NA,NA,NA,NA,NA,NA,NA,NA
"66706_at",0.239823415624751,0.215308683799121,0.348954513061399,0.334707408370215,0.345943921008904,0.305065118369684,0.323286176427707,0.223858930382628
"667073_at",-0.956821737329127,-0.854545148466694,-0.861519819071572,-0.962664400468476,-0.854582254590556,-0.740472931618383,-1.25458255503388,-0.872174086798075
"66707_at",NA,NA,NA,NA,NA,NA,NA,NA
"66708_at",NA,NA,NA,NA,NA,NA,NA,NA
"667103_at",NA,NA,NA,NA,NA,NA,NA,NA
"667107_at",0.0663767747197584,0.170127785229004,0.0141581916585643,0.24847957791735,0.171591508045129,0.084000249900479,-0.239066642451106,-0.430018776365464
"66711_at",0.537772998651116,0.575456172799248,0.456388833092835,0.53557836856141,0.524072435257157,0.483514598536848,0.429359478828651,0.504048438963625
"667125_at",-1.92602308962503,-2.12911210106953,-1.87446768291619,-2.83792239343923,-1.84055133671601,-2.1142934712945,-3.11637635619121,-2.36777331237684
"66712_at",NA,NA,NA,NA,NA,NA,NA,NA
"66713_at",0.951289381946727,0.901870943145928,0.904380472933795,0.932683275044984,0.95226128292783,0.945340066667689,0.851724373643125,0.949151731460638
"667147_at",-3.00173324427742,-3.72569962165193,-4.20398272313281,-3.68928371079742,-3.85624160277374,-7.60003744448229,NA,-4.24758921515495
"66714_at",-0.626401073584319,-0.521257487577029,-0.553705888877286,-0.393216136652127,-0.321834625703565,-0.404469953027673,-0.338811577249559,-0.428505936827
"667152_at",-1.0213607592718,-1.02064507053,-1.16466981436798,-1.14695892092854,-0.867745896506173,-1.05432276748451,-1.0310738514039,-0.969772066005695
"66715_at",NA,NA,NA,NA,NA,NA,NA,NA
"66716_at",NA,NA,NA,NA,NA,NA,NA,NA
"667170_at",-1.55668360553097,-1.56066587929623,-1.6803448798896,-1.96062937264728,-1.72695936188709,-1.85662489431075,-2.68532866880394,-2.26806377776519
"66717_at",NA,NA,NA,NA,NA,NA,NA,NA
"667204_at",NA,NA,NA,NA,NA,NA,NA,-6.3681041409462
"667207_at",-0.98635283552198,-1.01524585752528,-0.911514672790394,-1.29110987318299,-1.04657168922097,-1.10315069888022,-1.26567800285711,-0.951178168349236
"66720_at",NA,NA,NA,NA,NA,NA,NA,NA
"667210_at",NA,NA,NA,-9.31100781678665,-7.22301358331806,-7.9351953595022,NA,NA
"66722_at",NA,NA,NA,NA,NA,NA,NA,NA
"667230_at",-0.824727370555915,-0.670780397198834,-0.651421346035072,-0.555073279898268,-0.542329213978796,-0.4989333391375,-0.940235581139467,-0.89076154824956
"667233_at",-3.52005696893479,-2.64471606679962,-3.1559671228356,-3.04514394321279,-2.83408384309634,-2.56200529219226,-2.97688626519455,-2.93959167911844
"667238_at",-3.40909374542272,-3.60783522408061,-4.22995507994475,-4.28134292964858,-4.22657028101711,-3.99819344621784,-4.21922584023548,-5.08050380904652
"667244_at",NA,NA,NA,NA,NA,NA,NA,NA
"667247_at",-1.35609821347262,-1.02086623523387,-1.13520883909656,-1.2650260851302,-1.41219963339315,-1.29607966421084,-1.35576392685141,-0.980841139181529
"66724_at",-0.300705755149108,-0.244015292262991,-0.0823672949099621,-0.24634235880201,-0.339109108489307,-0.236536701909228,-0.576854077333569,-0.318136953077488
"66725_at",-3.41051462623871,-3.20854911787037,-3.37975919464014,-2.79579553554107,-3.49320795588732,-2.5515705373283,-3.44687947096986,-5.24841477363627
"667260_at",-2.14684496374421,-2.44834884859575,-2.32102293627756,-2.06112744099546,-2.54723889417222,-2.12343061582433,-2.7907139505314,-2.23748810460681
"667271_at",NA,NA,NA,NA,NA,NA,NA,NA
"66727_at",NA,NA,NA,NA,NA,NA,NA,NA
"667281_at",NA,NA,NA,NA,NA,NA,NA,NA
"667284_at",NA,NA,NA,NA,NA,NA,NA,NA
"66729_at",NA,NA,NA,NA,NA,NA,NA,NA
"667309_at",-4.10310884417594,-4.45854647365561,-4.473559053071,-7.51079486717195,-3.42250865794354,-4.69697309685127,-5.35336578677514,-5.28768916136297
"667310_at",0.812555573015896,0.896704001945721,0.828340726658714,0.830364067467944,0.81973606621846,0.775569690133912,0.596393908620794,0.794425213527999
"667329_at",-2.09259355502404,-2.25948607529162,-2.09890853019931,-2.56418275110595,-2.20139144298397,-2.10604374022546,-2.14073418800475,-1.81697924266506
"66732_at",NA,NA,NA,NA,NA,NA,NA,NA
"667331_at",-3.39078135869899,-3.83153526766725,-3.71323641063137,-4.36936061466723,-2.89796076873628,-3.06152966336827,-3.73190092076837,-3.44673865918162
"66733_at",NA,NA,NA,NA,NA,NA,NA,NA
"66734_at",0.213387165828122,0.194447544635369,0.171677609870218,0.219224049016115,0.276500494955858,0.155300776215063,0.186004232092213,0.0262149747899522
"667350_at",-1.43316380446581,-2.00300273959925,-1.69642654028099,-1.55488065291277,-1.65207701933122,-1.45703516170845,-1.50050897447294,-1.73401663008375
"66736_at",1.26163060898022,1.24967646325233,1.31581375097717,1.27418179025578,1.25306671838974,1.2764583975352,1.27541529091091,1.24469182188161
"667370_at",-4.23374504997165,NA,-5.7704555863987,-5.92047508743004,NA,NA,-4.03945619212679,-3.97356054689678
"667380_at",NA,NA,NA,NA,NA,NA,NA,NA
"667400_at",NA,NA,NA,NA,NA,NA,NA,NA
"66740_at",NA,NA,NA,NA,NA,NA,NA,NA
"667410_at",-1.59786938827512,-1.36300647530478,-1.17142472025961,-1.34141064348864,-1.19697325164883,-1.4286581341199,-1.64121105433891,-2.2099682062026
"667414_at",NA,NA,NA,NA,NA,NA,NA,NA
"667422_at",0.167189487435048,0.397026336552661,0.358119858098864,0.293777069133773,0.441805019198301,0.145241897039369,-0.354029893254072,0.124384310335691
"667423_at",0.413335629470784,0.468831278683466,0.331167804509552,0.437804226518714,0.449937765252832,0.0679401976234795,-0.293133823804589,0.261145716216575
"66742_at",NA,NA,NA,NA,NA,NA,NA,-5.76684890354773
"66743_at",-0.765718437084107,-0.695846561914376,-0.706671034930991,-0.714077548261942,-0.716245225012775,-0.659858575079689,-0.858081182505763,-0.858052273236829
"667443_at",NA,NA,NA,NA,NA,NA,NA,NA
"667449_at",NA,NA,NA,NA,NA,NA,NA,NA
"66745_at",NA,NA,NA,NA,NA,NA,NA,NA
"667468_at",NA,NA,NA,NA,NA,NA,NA,NA
"667475_at",NA,-4.77235717368332,NA,NA,-4.80099418582719,NA,NA,NA
"667476_at",-1.28394019464545,-2.05204286665428,-1.76311537695448,-2.71350834730293,-1.78282073771743,-1.92632652470089,-1.44928091561236,-1.16611473234355
"66747_at",NA,NA,NA,NA,NA,NA,NA,NA
"667483_at",-2.55486441002249,-2.7010637285103,-2.45723085169509,-2.92473258348976,-2.95107745571721,-3.11287160140144,-3.10185254734364,-2.28543368636797
"66748_at",NA,NA,NA,NA,NA,NA,NA,NA
"667510_at",-5.28841721805728,NA,NA,NA,NA,-6.98193406051979,NA,NA
"66753_at",0.6373494368031,0.614191335151181,0.665895469039999,0.577886969973497,0.563984626712193,0.601398338834992,0.463749200256338,0.647117019288573
"667550_at",-2.50239658563282,-7.17415980754422,NA,-2.22883591051649,-4.69891541901727,NA,-4.73899344736503,-6.85937281093888
"66755_at",NA,-5.72755481954547,NA,-7.72125337776544,-7.09509387336393,-7.03361026540793,NA,NA
"66756_at",-0.561443682064392,-0.377861709312549,-0.312927094504267,-0.408940701828313,-0.312818779076597,-0.399689878240713,-0.651288424926155,-0.522316481032851
"66757_at",-0.433461523231774,-0.356330236012228,-0.369100257151835,-0.354606800370286,-0.58830091762882,-0.51852512652579,-0.494354026138992,-0.303252272965353
"66758_at",NA,NA,NA,NA,NA,NA,NA,NA
"667597_at",-0.411442149175353,-0.417163568180022,-0.474412196913084,-0.184473981009818,-0.386220624609923,-0.312091704058634,-1.03880977783852,-0.752384246849354
"667604_at",NA,NA,NA,NA,NA,NA,NA,NA
"667610_at",0.289670594037263,0.153140752261234,0.249439567866877,0.10374021364167,0.149492081148582,0.290406872005956,0.323334083387914,0.474764245193658
"667618_at",1.44599161958938,1.4176809752334,1.48752344012905,1.42068905098031,1.4372829949927,1.48330500930952,1.34379847850912,1.46427970108847
"66761_at",NA,NA,NA,NA,NA,NA,NA,NA
"667636_at",1.00165155544403,0.958003487447398,0.921752879278184,0.908151447003498,0.956993395765541,0.820879620303333,0.785021909183274,0.984293008777253
"667639_at",NA,NA,NA,NA,NA,NA,NA,NA
"66763_at",NA,NA,NA,NA,NA,NA,NA,NA
"667644_at",-1.19712840472918,-1.09552981523725,-1.00138024871658,-1.10945710543516,-1.17535984435666,-0.968699076055795,-1.33087737376548,-0.898832846382722
"66765_at",NA,-5.26691379561643,-5.41656277613064,NA,NA,-7.2893733362834,-5.58724006241756,NA
"667663_at",NA,NA,NA,NA,NA,NA,NA,NA
"66766_at",NA,NA,NA,NA,NA,NA,NA,NA
"667672_at",NA,NA,NA,NA,NA,NA,NA,NA
"66768_at",-0.855069329637158,-0.743861921956361,-0.713901501841463,-0.933889846086691,-0.890858928820571,-0.958523115436409,-0.963150584749642,-0.946818189435192
"66769_at",NA,NA,NA,NA,NA,NA,NA,-7.54468300522531
"667700_at",-3.05336546345883,-3.6306952390338,-4.01241929916725,-3.34293580490992,-3.07676143568893,-3.31015499293632,-3.48560763704255,-2.92109163482565
"667705_at",NA,NA,NA,NA,NA,NA,NA,NA
"667717_at",-1.80899259811183,-1.86295830700608,-1.76504779519272,-1.8187325530598,-2.02851008670094,-1.71617451643185,-1.89775061331915,-1.84110940475287
"66771_at",0.516353992237918,0.396150545651708,0.402877610678124,0.473479610556069,0.476666289096359,0.440595460199066,0.359220212868755,0.437214378472082
"667729_at",-3.2027332962149,-3.22781056741235,-2.77923099766763,-5.18543223887271,-3.90063567185632,-3.76406349197426,-6.00510253411456,-3.38396366546893
"66772_at",NA,NA,NA,NA,NA,NA,NA,NA
"667742_at",NA,NA,NA,-9.0882638170132,NA,NA,NA,NA
"667754_at",0.546840066636144,0.59519619047782,0.468169513060356,0.450625003372443,0.539301281036417,0.18784068173317,0.00400697926195596,0.57212339922714
"66775_at",-2.83942559421707,-3.0989888885883,-2.66588266617628,-2.43398285046723,-2.17050841253574,-2.05103584242871,-3.57274960857456,-4.0068565346699
"667760_at",NA,-6.73460596775346,NA,NA,-6.09245229451813,NA,NA,-6.25734275052115
"667764_at",-3.88666473824612,-3.01148536042248,-2.64327169209532,-3.76211084443141,-2.26818405813606,-3.49976461424565,-3.04313751962565,-2.0092064807647
"667767_at",NA,NA,NA,-3.89485192294384,-4.31941013607799,NA,NA,NA
"667772_at",NA,NA,NA,NA,NA,NA,NA,NA
"667791_at",-0.444725654117017,-0.477469216222931,-0.499346965154799,-0.575167347683724,-0.423297900423389,-0.538074752885365,-0.634437498201177,-0.411494222660308
"66779_at",-7.04570273502185,NA,NA,NA,NA,NA,NA,NA
"667802_at",-2.46988924652158,-2.861998764123,-2.2684119637064,-2.47572083097378,-2.0046443992369,-2.60244798706166,-2.54411351635892,-1.48962875289284
"667803_at",-2.98404499695879,-3.37712903687619,-2.07221432523726,-2.53506680324272,-1.93949017003625,-2.6019459226488,NA,-3.70139023487283
"667806_at",-1.22848742263193,-1.12441599953698,-0.992271692720675,-1.05027467144158,-1.00079962465101,-1.04434907858136,-0.880805169448548,-0.84427000683771
"66780_at",NA,NA,NA,NA,NA,NA,NA,NA
"667832_at",0.92787889103735,0.860110848312507,0.986242969921826,0.939274451085377,0.924945238172224,0.90725828363653,0.648202745531773,0.912525540995308
"66783_at",NA,-10.2533645875816,NA,NA,NA,NA,NA,-7.08225241776392
"667842_at",-1.22232521687686,-1.17042634716382,-1.32021188699259,-1.24127775076533,-1.11388430839238,-1.69633826979587,-1.91258240237557,-1.23632427206738
"66784_at",NA,NA,-5.0685860270653,NA,NA,NA,NA,-6.13481347032512
"667865_at",NA,NA,NA,NA,NA,NA,NA,NA
"66786_at",NA,NA,NA,NA,NA,NA,NA,NA
"66787_at",-0.672476100708111,-0.652398921194711,-0.331762660876968,-0.516647304730624,-0.525722513167316,-0.551480655694373,-0.533857934619016,-0.913315669130906
"667890_at",NA,NA,NA,NA,NA,NA,NA,NA
"667892_at",NA,NA,NA,NA,NA,NA,NA,NA
"667896_at",-5.12675932623346,-4.48408965094189,-4.19744540125914,-5.22021133098288,-3.90987193031892,-4.18153769080778,-3.57654564418756,-4.94926006318524
"667897_at",NA,NA,NA,NA,NA,NA,NA,NA
"667899_at",NA,NA,NA,NA,NA,NA,NA,NA
"66789_at",0.0975815217548924,-0.027331436447309,-0.101197364843731,0.102935471643425,0.115216695999363,-0.0884318191729095,-0.0944238973566844,-0.004958968067906
"667900_at",-2.07404817597893,-1.57498847069322,-2.1486252454727,-1.76852525017991,-1.82826876753484,-2.27286113381365,-2.89636868581333,-2.16853430654822
"66790_at",0.0501821872210867,0.0958630378401558,0.0960352727640282,0.155181785805155,0.191959139010622,0.213208503817257,0.0907711470748193,-0.107184871262565
"667914_at",-0.643493030247187,-0.518203001264932,-0.748570664188077,-0.813082725949374,-0.442957349394373,-0.764579448929616,-0.633352632990326,-0.550659409879705
"667928_at",-2.81558243229838,-2.54148710503175,-2.56856336027042,-3.20603045305549,-2.66590288180712,-2.77745547880925,-2.45054402976836,-1.98915708212758
"667933_at",NA,NA,NA,NA,NA,NA,NA,NA
"66793_at",NA,NA,NA,NA,NA,NA,NA,NA
"667947_at",-1.07920181057664,-0.838505612174969,-0.707513895753965,-0.983855871897872,-0.88020836677708,-0.832481326705977,-0.98462295519695,-1.09954148144064
"667952_at",-1.67476589960539,-1.34870635369578,-1.58174395681214,-1.50704707682505,-1.54759442106472,-0.941302212224888,-2.37956611135399,-3.31620977917662
"66795_at",-0.310682949261831,-0.364828219517341,-0.251074839956361,-0.237304069250966,-0.357469783848347,-0.366863204803463,-0.402052543000867,-0.582398461231357
"667964_at",NA,NA,NA,NA,NA,NA,NA,NA
"667966_at",NA,NA,NA,NA,NA,NA,NA,NA
"667977_at",-1.10618558007442,-1.54110370269085,-1.61054059041848,-1.81451233141993,-1.79099038264696,-1.71640302527304,-3.01215576321975,-1.55091972190926
"66797_at",NA,NA,NA,NA,NA,NA,NA,NA
"667992_at",NA,NA,NA,NA,NA,NA,NA,NA
"66799_at",-0.194026951039035,-0.0675181024438683,-0.0974822478525266,0.0301460736943524,-0.0428744389266126,-0.0674399692697548,-0.367653255627454,-0.195683458226763
"668002_at",NA,NA,NA,NA,NA,NA,NA,NA
"66801_at",-3.04067714513518,-2.64698086891733,-2.66951160364021,-2.4711722212509,-2.6791263764654,-2.47429375910718,-3.04432419795233,-3.14753307989383
"668034_at",-1.0440829209546,-0.752244611860988,-0.889125682746818,-0.951926049921762,-0.76137253278616,-0.736256195882125,-1.34745570573843,-0.914519638573545
"668035_at",NA,NA,NA,NA,NA,NA,NA,NA
"66805_at",NA,NA,NA,NA,NA,NA,NA,NA
"668063_at",-6.08692684112551,-5.84348023725816,NA,NA,-4.35664089575253,-4.0551025592346,-13.0542414853918,-9.46074194977877
"668070_at",0.925193591878112,0.966109740633402,0.903024435604081,0.927623848472949,0.981967231597516,0.91273137314014,0.694532355085004,0.876444945862933
"668085_at",NA,NA,NA,NA,NA,NA,NA,NA
"66808_at",-3.14748827167442,-2.38908013588119,-2.8209264233519,-3.84581521694702,-3.64751114065445,-4.51197217155845,-4.40105463157472,-1.32356897519934
"668092_at",-0.592642216704921,-0.585308463681443,-0.47083711643759,-0.33019984877916,-0.443865898211986,-0.759439674427079,-1.06693106957457,-1.40079668560028
"668097_at",NA,NA,NA,NA,NA,NA,NA,NA
"66809_at",NA,NA,NA,NA,NA,NA,NA,NA
"66810_at",-0.0450418603905477,-0.0190268376490658,-0.0703801365105716,-0.0444691153460504,-0.149153453072557,-0.210710760302362,-0.149199700138568,-0.111696326912951
"668110_at",NA,NA,NA,NA,NA,NA,NA,NA
"66811_at",NA,NA,NA,NA,NA,NA,NA,NA
"668124_at",-4.26983280124642,-4.70775478340762,-3.30323352250947,-3.62671402867849,-4.1119532697569,-3.96244763084891,-5.21736856596954,-3.89854819851756
"66812_at",-1.33558409859726,-1.55460702361814,-1.31085508590079,-1.22236538885093,-1.02349489249894,-1.05079891890787,-1.48369455950029,-1.60040269938885
"668137_at",NA,NA,NA,-5.72442243531705,-3.80032188156852,NA,-8.65430790754469,-5.24831507626936
"668139_at",-3.96353637934034,-3.01180248639776,-2.71890719823834,-2.14573857341631,-2.97843518594015,-1.93762481060149,-3.55194782723707,-3.92347303990729
"66813_at",NA,NA,NA,NA,NA,NA,NA,NA
"668140_at",-5.39884014608855,-9.19037969930981,NA,-4.62055878166371,-5.3156556393248,-7.02744993321425,-4.63852113375331,NA
"668144_at",-0.864172068989881,-0.824164950928782,-1.02093139242143,-0.907571738192727,-0.89781133046105,-0.664052976983158,-1.04131890971215,-0.855660313951771
"668145_at",0.23424119385034,0.24278075562696,0.294679039503911,0.369760439075235,0.235088197185974,0.298028319661948,0.243092006964155,0.213070719441426
"668155_at",-3.09910325960695,-3.89382065926251,-3.02286357124523,-3.16005592599843,-3.71003331094818,-4.16787483108643,NA,-3.16903608901557
"668157_at",NA,NA,NA,NA,NA,NA,NA,NA
"668158_at",-2.45470909770577,-2.40456948627656,-2.54341062134108,-2.09102443766012,-2.36883253200247,-2.60984395774559,-3.06268301856257,-2.2460880295857
"66815_at",NA,NA,NA,NA,NA,NA,NA,NA
"66816_at",-1.17245397374241,-0.831329449675781,-1.18024674823027,-0.588640364932816,-0.471493495347305,-0.506153135016304,-1.00883496785553,-0.73618652321315
"668173_at",-0.880337529980939,-0.758614952667246,-0.638313936049471,-0.734559611240846,-0.799932506158337,-0.974793252429568,-1.20228281014497,-1.03726911901562
"668177_at",NA,NA,NA,NA,-6.55415913971234,NA,NA,NA
"668178_at",NA,NA,NA,NA,NA,NA,NA,NA
"66817_at",-0.351959746646303,-0.527528322345107,-0.721557370533621,-0.342511628866242,-0.366965137181742,-0.304485672341707,-0.222435963491648,-0.401146529802891
"668181_at",-1.47917761103429,-2.43930485802139,-1.70458759204932,-1.67957862519027,-2.4189900454136,-1.58726630628134,-2.07089152740819,-1.74688553466321
"668182_at",-2.9377652316625,-8.55444102340541,-3.77561101122553,-8.14099729073767,-3.04691624238639,NA,-2.05467181422367,-2.34307290889999
"668184_at",-1.34224198304916,-1.42251568459317,-1.45273273095806,-1.50035245876391,-1.3669355323657,-1.38251347496233,-2.01901870248845,-1.40643557793375
"66818_at",0.607256214792677,0.64518939568919,0.6870283653363,0.601719589910049,0.590188653181343,0.571070737176979,0.571759189509854,0.566388376518924
"668192_at",-0.269940064296829,-0.394410537697875,-0.420075848728191,-0.5333390606077,-0.383114102288105,-0.29705069206638,-0.150498365243317,-0.193003283405633
"668201_at",-2.25715753237905,-1.97232617356537,-1.70078949831075,-1.9542469893667,-1.73673261772944,-1.9420938991903,-2.18159520586095,-2.05440373655176
"668212_at",-4.51152971014006,-7.75775310331002,-6.38763401759702,-8.98570193601356,-8.85841243699186,NA,-6.22683047646561,-4.38179857863535
"668218_at",-2.40179422795791,-2.58074073905163,-2.89811839060377,-1.6362305907105,-1.83899834185263,-1.55592888398107,-2.44811094437592,-2.79550860066857
"66821_at",-0.0906282263094839,-0.225732424788934,-0.165283264188477,0.0115207827322889,0.0529923603156548,-0.0435338260814197,0.00931293418408767,-0.104990486507638
"668225_at",NA,NA,NA,NA,NA,NA,NA,NA
"66822_at",-1.39015132430905,-1.52461622575402,-1.35995447314127,-1.25833560817634,-1.27578376320281,-1.33273900833704,-1.39543892274059,-1.39432452850101
"66824_at",-3.47125004403747,-4.52804622537524,-3.42337202027622,-5.56781598354472,-3.55523239533929,-3.79709052751995,-3.40136343344319,-3.93561268201811
"668251_at",-1.5935573806862,-1.62509996406272,-1.39232293280232,-1.63711333316483,-1.50043661063369,-1.49108370261924,-1.88331530925495,-1.61387476749117
"668253_at",-1.96388645651693,-1.74027328937402,-1.94978910395408,-2.33561122095693,-1.68434805678226,-2.41812034064245,-3.10420873219568,-1.91140708254759
"668255_at",-0.0117514138303058,-0.0220412334179269,0.0214576248688422,0.051090103680239,-0.0424328857678794,0.0118383455458624,-0.0375102392832568,0.00416538224280879
"668257_at",NA,NA,NA,NA,NA,NA,NA,NA
