"","GSM5917081","GSM5917082","GSM5917083","GSM5917084","GSM5917085","GSM5917086","GSM5917087","GSM5917088"
"ASCRP3004053",2.73850491576784,2.79563152442727,2.81134109765981,2.80390508635737,2.8303578535019,2.85562170794834,2.75627884922124,2.7872394689965
"ASCRP3004054",2.77993076927263,2.82883830767508,2.83401098227491,2.83094682054365,2.81821904365142,2.81821904365142,2.84367367769084,2.86734763114595
"ASCRP3004055",2.81703548472121,2.97669564909655,3.00582626521908,2.97499445726728,2.97442351665855,3.06854865358775,2.93222196106648,2.96922108207335
"ASCRP3004056",2.96168176032714,2.99123695863548,3.01494818682163,3.03521503231107,3.06839631087511,3.04470548649662,3.05439350320332,2.99481965847919
"ASCRP3004057",2.65858696106324,2.69800153281883,2.7502738678336,2.69804966080167,2.75136548280029,2.7502738678336,2.72408750437119,2.69201791838713
"ASCRP3004058",2.75477097386446,2.82784401919399,2.84116726985642,2.84279636567457,2.86421930689105,2.8475046465685,2.89340201112255,2.88320385216189
"ASCRP3004059",2.83697774218767,2.73650412947347,2.74011111097046,2.73119390248425,2.75136548280029,2.74561435966488,2.68017635822597,2.71385814299082
"ASCRP3004060",2.6441954182101,2.61836509334639,2.61234210682832,2.61080312611759,2.61356712934287,2.61141975033911,2.5924573140263,2.62058426540907
"ASCRP3004061",2.7204404611585,2.8383791929619,2.81564169048805,2.83659159199721,2.80573194955448,2.92298238368145,2.71029101356097,2.7969221285728
"ASCRP3004062",2.6779153592484,2.60148863267883,2.61234210682832,2.61080312611759,2.62607832693868,2.58986186872201,2.64555762417846,2.62513943854522
"ASCRP3004063",2.70943787619497,2.6372042776002,2.68870250872173,2.64378541495998,2.7069838601932,2.62701400072422,2.68870250872173,2.66101639677602
"ASCRP3004064",2.71364802038,2.6663140017226,2.6676756209602,2.67333503720933,2.68417153650027,2.66266013791004,2.68017635822597,2.67052030550813
"ASCRP3004065",2.63899838000795,2.74561435966488,2.73343088516176,2.7303207625585,2.73526224868826,2.73487526602696,2.70332127728177,2.71165735047244
"ASCRP3004066",2.718707299503,2.80419936832311,2.80855237751273,2.8303578535019,2.7704002194706,2.79105215264757,2.86478973094346,2.83901771243642
"ASCRP3004067",3.12239109399561,3.1441759737876,3.08227527239269,3.15648378908691,3.0458951711498,3.07050349619844,3.20959483373545,3.20678180090688
"ASCRP3004068",3.05684458260915,3.00458090654041,3.02138272529462,3.00545479995007,3.01975798704887,3.00703394819692,3.02350249655492,3.01904163610741
"ASCRP3004069",2.85499771094203,2.69960701509242,2.73487526602696,2.7016908457176,2.70158079122751,2.75592245690004,2.68870250872173,2.72256870419939
"ASCRP3004070",3.50327955793568,3.36156336287079,3.38999837733513,3.35984618155419,3.46002941841522,3.32749040705284,3.44298422636879,3.36010226663827
"ASCRP3004071",2.74954351676288,2.65665750750137,2.63483349108769,2.65379322902239,2.63426746112969,2.68903290415653,2.65445137946937,2.65973038529165
"ASCRP3004072",2.67150895570986,2.62974143082738,2.62367074029899,2.6257247164503,2.64066376891827,2.61582503034077,2.65445137946937,2.61582503034077
"ASCRP3004073",2.64555762417846,2.751183871603,2.73650412947347,2.75198959841477,2.73099739940079,2.74422899861338,2.76309114394092,2.74909667513287
"ASCRP3004074",2.73650412947347,2.82883830767508,2.82158161252771,2.83492065448134,2.78949667832662,2.84435654429757,2.87370552461281,2.86853185078551
"ASCRP3004075",3.25719169012104,3.01961283336765,3.07613586645552,3.01536314329084,3.12784565967057,3.00379958638163,3.07229897058916,3.00320338988277
"ASCRP3004076",2.57598773170685,2.58986186872201,2.58112793154839,2.58215635148482,2.58044021548909,2.58752197210096,2.57836688980155,2.58256937545861
"ASCRP3004077",2.63483349108769,2.65869711671703,2.64555762417846,2.66404035551722,2.65089822574168,2.6663140017226,2.61417760205386,2.67052030550813
"ASCRP3004078",2.7426483715035,2.65196184984381,2.62367074029899,2.66050273245831,2.65089822574168,2.63776422988043,2.6710150891787,2.64582924384454
"ASCRP3004079",2.6441954182101,2.58718609430187,2.58112793154839,2.59410138715464,2.58819251820047,2.59684735398846,2.603662501601,2.60194094226655
"ASCRP3004080",2.95026065241158,2.83205997024801,2.83290665477144,2.86110474035095,2.84775078322794,2.79669486234571,2.87077118724534,2.82158161252771
"ASCRP3004081",2.88693120552146,2.87243573163146,2.93448619844451,2.88410106543176,2.92431848033577,2.88771051025014,2.89602175643871,2.8934527612103
"ASCRP3004082",3.28714074302093,3.21485867682921,3.27406432957856,3.22103557502176,3.25563410089229,3.26378689676981,3.20530408765096,3.20023692458349
"ASCRP3004083",2.92298238368145,2.68265498977614,2.72508224925759,2.69538926358586,2.7069838601932,2.6823167757245,2.75627884922124,2.68903290415653
"ASCRP3004084",3.4926570317915,3.40829796690108,3.43926313158785,3.40806777129365,3.42364198966606,3.40983175095863,3.35461847985079,3.38438595565006
"ASCRP3004085",2.95848811483919,2.95085491412614,2.93782064642132,2.96103864127541,2.94495940076263,2.94609403976505,2.89340201112255,2.9370651021118
"ASCRP3004086",2.75724626309325,2.87736623356443,2.88177058930708,2.88246282231344,2.94332841605996,2.85665578447354,3.02080303910632,2.91125627514697
"ASCRP3004087",3.12582945984404,2.84116726985642,2.92639684603629,2.96393667569055,2.94495940076263,2.84847981477738,2.966982624406,2.86661273851471
"ASCRP3004088",2.65036483518011,2.63158496089914,2.64298456526653,2.62701400072422,2.66404035551722,2.68581291013596,2.6257247164503,2.63426746112969
"ASCRP3004089",2.94914587619361,3.06274503499353,3.03458933254392,3.06396124978401,3.0604321764415,3.02853571699816,3.12502806670653,3.09631817998931
"ASCRP3004090",2.84078774987236,2.7257725268741,2.75724626309325,2.72667365741345,2.73526224868826,2.73420862042426,2.76309114394092,2.72869580462408
"ASCRP3004091",3.1376891558373,2.82784401919399,2.88177058930708,2.87370552461281,2.86110474035095,2.81959256835564,2.81696568546065,2.83062204767486
"ASCRP3004092",2.89054762507507,2.7927369701098,2.7704002194706,2.80110555421057,2.79782194410452,2.75724626309325,2.84367367769084,2.81952927735972
"ASCRP3004093",2.6779153592484,2.66266013791004,2.68870250872173,2.66915489586469,2.71385814299082,2.6676756209602,2.69606463389455,2.6742956580611
"ASCRP3004094",3.07622507649932,2.7838471157005,2.8497030377625,2.78621391338272,2.81105522454038,2.80884117025081,2.81473361461882,2.79105215264757
"ASCRP3004095",2.94762475936284,2.97981794519301,2.96565010732226,2.97880529307066,2.95105265600877,3.02230821437604,2.9427344200468,2.96830613688143
"ASCRP3004096",3.03004172902143,2.82690743762987,2.87043578464555,2.82644310930175,2.85564968257105,2.82943090854712,2.83996785173082,2.81696568546065
"ASCRP3004097",2.67539200260722,2.6779153592484,2.67027256876056,2.68265498977614,2.71624874161607,2.67660488246672,2.6710150891787,2.6823167757245
"ASCRP3004098",2.7344876995926,2.77960630592343,2.74773000022424,2.78778994947608,2.74011111097046,2.7502738678336,2.77661077468454,2.81105522454038
"ASCRP3004099",2.63899838000795,2.63398400376694,2.63955464689119,2.64378541495998,2.63426746112969,2.66050273245831,2.63624343237276,2.62249007954959
"ASCRP3004100",2.77993076927263,2.75459177900493,2.75724626309325,2.75724626309325,2.77273782094629,2.75592245690004,2.76643952205022,2.74291876623983
"ASCRP3004101",3.01530391209086,2.92414067075633,2.90612847112004,2.95200084234229,2.90117857664249,2.91003253132842,3.01702565637638,2.96830613688143
"ASCRP3004102",3.014321668149,2.98061818000208,3.00442532613365,2.95489855043403,3.00504931579474,2.98597417801057,2.99498422471653,2.96360036148131
"ASCRP3004103",2.81268825795698,2.67660488246672,2.74227238575775,2.70602616294898,2.75136548280029,2.67660488246672,2.70332127728177,2.66742522694373
"ASCRP3004104",2.61356712934287,2.59684735398846,2.58752197210096,2.58215635148482,2.58819251820047,2.62916470800727,2.57836688980155,2.59557279267813
"ASCRP3004105",2.98117368945992,3.03962825663712,3.05703995608146,3.01471071443108,3.06967311448715,3.05926084913196,3.03818702061526,3.0199030439531
"ASCRP3004106",2.98420409333661,2.92414067075633,2.97241321550848,2.92240110428943,2.94201511224951,2.94850653756645,2.90832680744611,2.91387265748575
"ASCRP3004107",2.74954351676288,2.66266013791004,2.68017635822597,2.63596202855086,2.69561458004494,2.65456305400734,2.69201791838713,2.65063166240452
"ASCRP3004108",3.44875228776606,3.51485053945267,3.45899632204566,3.50991151442031,3.44909040472694,3.48698517660678,3.52309938900556,3.53668271802171
"ASCRP3004109",2.63483349108769,2.60148863267883,2.61521820737938,2.61080312611759,2.61356712934287,2.62701400072422,2.5823273883067,2.62249007954959
"ASCRP3004110",2.82246495663204,2.80419936832311,2.74011111097046,2.7379315197077,2.8303578535019,2.74422899861338,2.73954130041655,2.7171700140063
"ASCRP3004111",3.70856892903409,3.65313302961724,3.70097944590968,3.63823969817696,3.69362110210792,3.70819674651765,3.55397596288438,3.61304124538628
"ASCRP3004112",3.42749712987719,3.36698971458664,3.38140164372731,3.368073878346,3.38535726458056,3.31363593034747,3.44386069592487,3.39710937488123
"ASCRP3004113",2.62829733136581,2.62974143082738,2.60850361556693,2.62219411694803,2.62219411694803,2.6441954182101,2.63089123006481,2.61836509334639
"ASCRP3004114",3.29540068252665,3.1233982232411,3.19213153927886,3.12380485271289,3.20865776044237,3.13705948422144,3.18415610429757,3.10011553964414
"ASCRP3004115",2.72418844133819,2.6663140017226,2.68017635822597,2.66915489586469,2.62959736440147,2.7058096280804,2.65036483518011,2.66101639677602
"ASCRP3004116",2.60850361556693,2.61595222742415,2.62367074029899,2.60618489685065,2.65089822574168,2.63158496089914,2.63089123006481,2.62249007954959
"ASCRP3004117",2.59212733101193,2.64460480086897,2.62367074029899,2.60618489685065,2.66101639677602,2.61417760205386,2.65036483518011,2.60194094226655
"ASCRP3004118",2.75477097386446,2.84608850784887,2.8571294339894,2.84367367769084,2.85019059116138,2.84236081556907,2.89023916411857,2.84584066663142
"ASCRP3004119",2.67539200260722,2.58718609430187,2.58434315900085,2.59652254104911,2.58434315900085,2.58617603081531,2.61417760205386,2.5924573140263
"ASCRP3004120",3.15492703070393,3.11276387110934,3.07750457292203,3.12425254010318,3.09841991469979,2.97016866391969,3.21670489907977,3.12518666209063
"ASCRP3004121",2.67539200260722,2.68265498977614,2.68870250872173,2.69538926358586,2.69041480576912,2.6725989654728,2.69606463389455,2.67052030550813
"ASCRP3004122",2.96168176032714,2.97463722919505,2.92884898847298,2.92342888688417,2.95200084234229,2.92511692948688,2.91139728386386,2.90574362812725
"ASCRP3004123",3.21595743344907,3.19155280256803,3.21953585705012,3.18961118565964,3.19874375789098,3.19568766477542,3.22742164630807,3.19056595754939
"ASCRP3004124",3.04659184154734,3.0709194722545,3.1099993250851,3.05669793509555,3.09959321667547,3.11750999070293,2.99779910606628,3.04692481226408
"ASCRP3004125",2.93761106889075,2.97402970879862,3.02213320108572,2.97929555031065,3.01667272725153,2.98940629546419,2.9741367786741,2.96408598747829
"ASCRP3004126",2.62543223401286,2.71499704328037,2.67539200260722,2.68903290415653,2.67466160877941,2.68017635822597,2.69606463389455,2.69201791838713
"ASCRP3004127",2.79495285052085,2.85350479834157,2.92806362206598,2.86796728692062,2.97792842349212,2.78786849039205,2.9708589805252,2.88452311008683
"ASCRP3004128",2.92087369039335,2.91359355045004,2.88452311008683,2.84994693811118,2.90941828942089,2.87370552461281,2.85434037458349,2.88452311008683
"ASCRP3004129",2.85499771094203,2.7838471157005,2.81134109765981,2.80390508635737,2.74011111097046,2.81388678719211,2.68870250872173,2.74011111097046
"ASCRP3004130",2.81076901903749,2.91280177920068,2.92639684603629,2.92037759554397,2.89871355757801,2.95105265600877,2.81925279059821,2.87660439809873
"ASCRP3004131",2.8989119434226,2.94069433414235,2.97241321550848,2.93071453107021,2.99123695863548,2.89871355757801,2.98386275816787,2.95779754285534
"ASCRP3004132",2.79495285052085,2.71499704328037,2.70332127728177,2.71250326144218,2.74011111097046,2.72893738966464,2.76022440893045,2.73708072060424
"ASCRP3004133",3.62568483525046,3.48471998207719,3.55518781166008,3.49289308918019,3.57786771037854,3.47118429920322,3.53122159169034,3.47288144092158
"ASCRP3004134",2.99818370279848,2.94402306643242,2.99107167785298,2.96137983026436,2.95806693268792,2.97237725558417,2.95262982804456,2.94495940076263
"ASCRP3004135",3.62497141598835,3.53805319753888,3.55080463237051,3.53175688045877,3.56608587669089,3.48420599042205,3.58435705492553,3.54883017644522
"ASCRP3004136",2.91268543675846,2.82055757069403,2.89662328081161,2.82246495663204,2.91191358376664,2.80920168577429,2.90371515226569,2.84688820251723
"ASCRP3004137",2.61552178624332,2.60587085301172,2.63748439822465,2.63272702380564,2.62959736440147,2.66467386579936,2.61417760205386,2.61836509334639
"ASCRP3004138",3.16389410100864,3.15965169756492,3.18157600215542,3.15268250341777,3.16231754628767,3.23962105239487,3.09009287062755,3.12698215992632
"ASCRP3004139",3.38699467977789,3.37210769182092,3.39610000134242,3.39505210680378,3.38175582622071,3.41306389475927,3.35205599482661,3.38175582622071
"ASCRP3004140",3.51265078185544,3.41262326994599,3.47751405938203,3.42168308238648,3.46421139612595,3.42690667424073,3.37396248279704,3.38820604193388
"ASCRP3004141",2.86133731973906,2.76702814631078,2.83205997024801,2.79365935041863,2.85564968257105,2.74143576064142,2.81696568546065,2.7850332889422
"ASCRP3004142",2.63899838000795,2.72717292987671,2.74385533111371,2.72348105401195,2.73526224868826,2.75198959841477,2.69201791838713,2.70870340486235
"ASCRP3004143",2.9956999108256,2.7257725268741,2.77537557978255,2.72256870419939,2.75405343552718,2.73420862042426,2.73650412947347,2.7255718478878
"ASCRP3004144",2.79495285052085,2.85350479834157,2.83889014309987,2.85451982671808,2.8418571519683,2.83290665477144,2.90240145669318,2.88054313255893
"ASCRP3004145",3.00156516782811,2.88838360372813,2.94349194680398,2.91838142659986,2.8893648353556,2.92731946262764,2.85836488877671,2.8709945263741
"ASCRP3004146",2.8662714193624,2.94718287306383,2.93961554847554,2.93782064642132,2.92679282897822,2.96043264848689,2.89340201112255,2.91755929010518
"ASCRP3004147",2.7426483715035,2.67333503720933,2.67027256876056,2.67333503720933,2.69041480576912,2.65561232078149,2.68017635822597,2.6823167757245
"ASCRP3004148",2.73650412947347,2.81388678719211,2.85499771094203,2.84028079478046,2.8893648353556,2.92679282897822,2.74291876623983,2.80243521282281
"ASCRP3004149",2.91125627514697,2.8303578535019,2.79012003465046,2.78621391338272,2.83659159199721,2.76795577213223,2.74291876623983,2.76795577213223
"ASCRP3004150",2.99699358343652,2.72893738966464,2.77248743510153,2.74561435966488,2.73765601913277,2.70049279635672,2.71334643185414,2.74561435966488
"ASCRP3004151",2.84078774987236,2.6710150891787,2.68017635822597,2.70049279635672,2.70397654459512,2.68407057689178,2.70332127728177,2.65973038529165
"ASCRP3004152",2.99423364406767,2.85260608410791,2.89197824183464,2.8662714193624,2.86421930689105,2.88462850326118,2.81925279059821,2.83062204767486
"ASCRP3004153",3.32910461144833,3.3224556828734,3.31351623902373,3.31022461661592,3.29781484927736,3.32955704882831,3.33059361225917,3.33795380550795
"ASCRP3004154",2.69982874127384,2.68903290415653,2.70763001788321,2.69064441998724,2.73343088516176,2.66353246470492,2.73650412947347,2.6823167757245
"ASCRP3004155",3.48401438546405,3.47149611857395,3.48317066874036,3.46876677913821,3.46919211531637,3.47658169760149,3.45082857381161,3.46215622182675
"ASCRP3004156",2.86450314786736,2.90603231999067,2.86836262205775,2.90603231999067,2.86734763114595,2.89806910762356,2.93761106889075,2.89911016100253
"ASCRP3004157",2.91125627514697,2.94017616528256,2.95372790296769,2.93071453107021,2.95487869600786,2.964496085226,2.96043264848689,2.96054639610162
"ASCRP3004158",3.30950353906184,3.4436641990087,3.40077955940107,3.4397635667796,3.37813477955059,3.44132691264738,3.43445040192887,3.44922852727286
"ASCRP3004159",3.24006711709149,3.01285628908286,3.15360362170221,3.05264192741836,3.21203811576031,2.96911163705905,3.16343562764711,3.05370035289009
"ASCRP3004160",2.76489522850703,2.75900406687252,2.74773000022424,2.76162311212977,2.72105406958087,2.7726543866973,2.68870250872173,2.73877957693998
"ASCRP3004161",3.12721388278613,2.88027725727972,3.00442532613365,2.89151996315775,3.05286965923652,2.83633381621627,2.966982624406,2.86853185078551
"ASCRP3004162",2.69982874127384,2.84116726985642,2.79976876793284,2.86046724898533,2.81609449809544,2.78652991819066,2.92275927697217,2.86914847887592
"ASCRP3004163",3.00504931579474,2.67660488246672,2.78153848457504,2.71165735047244,2.73765601913277,2.66404035551722,2.71029101356097,2.70375830455107
"ASCRP3004164",2.77993076927263,2.80998657257466,2.82651025523864,2.81248127823937,2.81445166324818,2.80681900951091,2.87370552461281,2.83062204767486
"ASCRP3004165",3.23936002947336,3.3084256438549,3.25317747171054,3.32656750895217,3.22955495262949,3.27511560219348,3.35529308790503,3.35017724022332
"ASCRP3004166",3.43119869686009,2.97697767480159,3.27238676392618,3.08987140972177,3.55849274182813,3.10620144929281,3.20058723462405,2.9825900711244
"ASCRP3004167",3.21156449007856,3.36123867944067,3.36849980405493,3.36917323149069,3.32966502067525,3.44542446442067,3.2626056764135,3.34257122601226
"ASCRP3004168",2.83697774218767,2.73119390248425,2.74385533111371,2.72508224925759,2.74553254897876,2.70913152592307,2.73362553962034,2.7171700140063
"ASCRP3004169",3.15194266899155,2.80833556052747,2.82158161252771,2.81248127823937,2.82158161252771,2.72256870419939,2.84367367769084,3.17238392481506
"ASCRP3004170",2.93761106889075,2.78973061979692,2.7838471157005,2.80390508635737,2.75405343552718,2.76795577213223,2.87077118724534,2.82624156058969
"ASCRP3004171",2.87265751181053,2.64460480086897,2.65587399886855,2.65379322902239,2.6441954182101,2.62601688603583,2.70049279635672,2.65063166240452
"ASCRP3004172",2.81076901903749,2.76031205462595,2.72845399300191,2.76795577213223,2.87573570600032,2.70719942383068,2.80044155595904,2.718707299503
"ASCRP3004173",3.40879645997934,3.26804303432282,3.28257965246264,3.25756331096083,3.30686876504209,3.21962354868664,3.33567072376142,3.25428333856399
"ASCRP3004174",2.90991484834921,2.88593987688093,2.90832680744611,2.88410106543176,2.93752718396868,2.83594663811124,2.99331489934403,2.90970245969272
"ASCRP3004175",2.8972232637922,2.7693124298684,2.77993076927263,2.73708072060424,2.77676634136428,2.75873967688012,2.71029101356097,2.70719942383068
"ASCRP3004176",3.07038891311651,3.06226537797208,3.00442532613365,3.05635167558002,3.05166430071176,3.12613894151093,2.98386275816787,3.0316779473811
"ASCRP3004177",3.10536454559221,2.84429416150114,2.8796323992576,2.85665578447354,2.90463484862205,2.83121037597166,2.91415142880379,2.87271292449436
"ASCRP3004178",2.69750657023606,2.73119390248425,2.74773000022424,2.74151875293001,2.75136548280029,2.74291876623983,2.77920859741546,2.75459177900493
"ASCRP3004179",3.24275679410371,3.20307125543906,3.19087096261971,3.21485867682921,3.18206579908827,3.21679388177034,3.22222561759827,3.21681612103802
"ASCRP3004180",2.74011111097046,2.7838471157005,2.7741430994209,2.76981929938253,2.75724626309325,2.85410453341871,2.73650412947347,2.7344876995926
"ASCRP3004181",2.93761106889075,2.90603231999067,2.97520762512652,2.91256903588279,2.97060538527899,2.91526157782301,2.91139728386386,2.89652313393397
"ASCRP3004182",3.09114263387842,3.20443828874771,3.23646994485379,3.18976448839294,3.18261683242308,3.25868311290773,3.13390490613252,3.19550837111102
"ASCRP3004183",2.74561435966488,2.9005886699387,2.82503415576989,2.89841566305028,2.80740032645974,2.88299174074707,2.95559705574479,2.94930527896206
"ASCRP3004184",3.33054555339092,3.35712547388107,3.31474892005388,3.35881530990948,3.31076068882432,3.31664623458103,3.40205308511111,3.3931142697023
"ASCRP3004185",2.76489522850703,2.90405486681858,2.79012003465046,2.85629993205763,2.84354854220529,2.8497030377625,2.86478973094346,2.88703552737596
"ASCRP3004186",3.10039064805102,3.2737251901745,3.14326027217373,3.28828542707165,3.09736552301433,3.17708220177543,3.32651177574105,3.32304973646558
"ASCRP3004187",3.01339478244353,2.7171700140063,2.77537557978255,2.73487526602696,2.73526224868826,2.71427787961847,2.76309114394092,2.73708072060424
"ASCRP3004188",2.91929021696684,2.85350479834157,2.86610057634419,2.85665578447354,2.87043578464555,2.837551180132,2.76914324648893,2.84584066663142
"ASCRP3004189",2.75477097386446,2.6794590266018,2.67539200260722,2.65379322902239,2.6710150891787,2.66127286035369,2.6257247164503,2.64121663276309
"ASCRP3004190",2.90332629991872,2.67660488246672,2.71007799092409,2.67333503720933,2.6710150891787,2.68628000781209,2.73650412947347,2.68407057689178
"ASCRP3004191",2.6676756209602,2.67660488246672,2.66050273245831,2.67863687220022,2.6710150891787,2.68903290415653,2.64555762417846,2.65535038774879
"ASCRP3004192",3.61160398942975,3.54028507834825,3.57656572285699,3.53841133870527,3.55917171476176,3.57377226471582,3.488600890716,3.51926253085957
"ASCRP3004193",3.03004172902143,3.06274503499353,3.03300196601015,3.08299323364239,3.02411930426903,3.01219119490006,3.12670259315744,3.09448597670185
"ASCRP3004194",3.72069933583956,3.75401550784546,3.78854335071983,3.74037359720062,3.77725828140276,3.81508733216506,3.68573202551589,3.7197503367209
"ASCRP3004195",2.77215319939195,2.62974143082738,2.67027256876056,2.63272702380564,2.65691817007818,2.61836509334639,2.68017635822597,2.63158496089914
"ASCRP3004196",2.89390736414862,2.91280177920068,2.90014663810643,2.91022151659842,2.90732587413059,2.8864611846302,2.95559705574479,2.91929021696684
"ASCRP3004197",3.58158105368016,3.71099547923288,3.61692989959553,3.70819674651765,3.58544787392252,3.63369279340287,3.73503667855672,3.74113181399616
"ASCRP3004198",2.60618489685065,2.64066376891827,2.65143056268035,2.63955464689119,2.63776422988043,2.63426746112969,2.6257247164503,2.64810651775221
"ASCRP3004199",2.81564169048805,2.72256870419939,2.73343088516176,2.70049279635672,2.74291876623983,2.70049279635672,2.73362553962034,2.71994127259767
"ASCRP3004200",2.63899838000795,2.6794590266018,2.67027256876056,2.67660488246672,2.6779153592484,2.6421602515045,2.74946275327348,2.68581291013596
"ASCRP3004201",2.78376729884713,2.67333503720933,2.68581291013596,2.66266013791004,2.6710150891787,2.67333503720933,2.69606463389455,2.65691817007818
"ASCRP3004202",2.63692386784927,2.72893738966464,2.70332127728177,2.7171700140063,2.72597304994893,2.72717292987671,2.66717459799057,2.71562364634357
"ASCRP3004203",3.2763284179356,3.15495745487879,3.19290993079373,3.1595721008849,3.21971961873336,3.09302096058601,3.25295659565033,3.16041337786325
"ASCRP3004204",3.64284993077795,3.61388529144725,3.67223372124056,3.60382369513612,3.64991998271879,3.67272083222918,3.51891719108179,3.57602560334349
"ASCRP3004205",2.78731818345616,2.92302707309073,2.90832680744611,2.92775739226828,2.89187609086356,2.99634664390616,2.86478973094346,2.93080094775409
"ASCRP3004206",3.32794055792776,3.33081968916817,3.34820762943426,3.32712128559261,3.33672478787257,3.36778472011303,3.26746343933009,3.30869773073441
"ASCRP3004207",2.66050273245831,2.60819219872981,2.60587085301172,2.60148863267883,2.59684735398846,2.60194094226655,2.603662501601,2.61582503034077
"ASCRP3004208",2.77628198333559,2.67660488246672,2.70763001788321,2.66717459799057,2.71850106534257,2.6676756209602,2.7204404611585,2.6823167757245
"ASCRP3004209",2.72256870419939,2.87458411580063,2.85836488877671,2.90458646887281,2.8449131020598,2.85665578447354,2.88879805030256,2.89787000539714
"ASCRP3004210",2.83901771243642,2.7693124298684,2.7651532675184,2.76506728390752,2.75405343552718,2.76965045617187,2.76309114394092,2.76795577213223
"ASCRP3004211",3.63270511490671,3.37396248279704,3.51185485208714,3.38140164372731,3.58206853420803,3.37583042180162,3.45099260233673,3.3472760817145
"ASCRP3004212",2.59442903953005,2.62829733136581,2.61806464198144,2.63596202855086,2.61356712934287,2.67027256876056,2.57161135890884,2.61582503034077
"ASCRP3004213",2.86830618594209,2.88410106543176,2.90342357388133,2.90019594713579,2.8731004518237,2.87600655921996,2.82516920658838,2.88006249987363
"ASCRP3004214",2.74954351676288,2.82388867024067,2.77537557978255,2.82083258815699,2.74954351676288,2.81062579135262,2.82730927064604,2.84860241723601
"ASCRP3004215",3.0728968577077,2.9101270431799,2.9823838421811,2.92037759554397,3.00004182222135,2.93105989397829,2.96475780598537,2.91526157782301
"ASCRP3004216",3.00395792329154,3.00847972226434,3.01750074112177,3.03020774008285,3.03012475045069,3.03302926730592,3.04743952377345,3.01497785259494
"ASCRP3004217",2.63031693663828,2.6372042776002,2.6264314804638,2.64149264237201,2.63426746112969,2.7016908457176,2.68017635822597,2.64582924384454
"ASCRP3004218",2.77993076927263,2.84116726985642,2.8473198788905,2.82784401919399,2.88640890202902,2.86335645866744,2.83581744141026,2.81501524254214
"ASCRP3004219",2.79669486234571,2.6779153592484,2.67284454905958,2.69064441998724,2.66404035551722,2.64810651775221,2.65445137946937,2.66952797435924
"ASCRP3004220",2.88309782039737,2.92924059546036,2.93157712777831,2.91144426759969,2.93179229821683,2.92679282897822,2.93651786277254,2.91847259490714
"ASCRP3004221",2.77993076927263,2.65196184984381,2.67539200260722,2.63955464689119,2.66404035551722,2.68017635822597,2.6710150891787,2.67052030550813
"ASCRP3004222",2.63483349108769,2.63398400376694,2.66050273245831,2.64378541495998,2.72105406958087,2.61264887383815,2.65445137946937,2.64121663276309
"ASCRP3004223",2.81076901903749,2.78895768664815,2.78668777066175,2.78032739427026,2.80184896310748,2.77757735367544,2.78448473402471,2.76378358225659
"ASCRP3004224",2.61111161060729,2.56102699473674,2.58112793154839,2.58044021548909,2.57039570885754,2.5927869063841,2.54604648003384,2.58986186872201
"ASCRP3004225",2.60148863267883,2.6676756209602,2.61234210682832,2.66404035551722,2.66404035551722,2.67514876076341,2.6257247164503,2.6441954182101
"ASCRP3004226",2.97248511851494,2.70986479393943,2.7557440731751,2.69960701509242,2.73099739940079,2.70397654459512,2.78186045457778,2.70375830455107
"ASCRP3004227",3.51298474337936,3.41539973120636,3.50118541361905,3.42230255521017,3.48059297473678,3.48879448605513,3.34304383772868,3.37929780681053
"ASCRP3004228",2.89197824183464,3.06274503499353,3.06893182543832,3.08501283620315,3.00650802120355,3.12821533101262,3.01632996393012,3.07663016646271
"ASCRP3004229",2.61111161060729,2.68903290415653,2.69064441998724,2.69211613231724,2.66404035551722,2.74246044768474,2.63089123006481,2.67052030550813
"ASCRP3004230",2.98786462763549,2.98668542405823,2.99107167785298,2.97771783616293,2.98013239762804,3.00070984788317,3.01086017511982,2.9994354823818
"ASCRP3004231",2.92087369039335,2.89065035551876,2.94613443976565,2.86734763114595,3.02937640926114,2.77757735367544,3.04058604717068,2.8793631884492
"ASCRP3004232",3.02864717725803,2.84342334219506,2.86127919612657,2.84129364435386,2.90603231999067,2.78153848457504,2.96475780598537,2.86796728692062
"ASCRP3004233",2.90670454539395,2.86570146577099,2.82287416474709,2.86110474035095,2.91482333641444,2.91396561857256,2.72408750437119,2.85124797215099
"ASCRP3004234",2.93166322015024,3.01075310622564,2.94349194680398,3.0100071846817,2.90463484862205,2.99478714296619,3.07555096542869,3.09122568714753
"ASCRP3004235",2.68823968112165,2.62396511156305,2.61806464198144,2.62219411694803,2.62959736440147,2.64810651775221,2.60850361556693,2.60194094226655
"ASCRP3004236",2.68949434330013,2.7838471157005,2.82287416474709,2.79480015536183,2.81959256835564,2.79984361251289,2.78448473402471,2.78016547201146
"ASCRP3004237",2.62829733136581,2.73487526602696,2.68581291013596,2.72348105401195,2.70158079122751,2.74864911698501,2.71029101356097,2.7171700140063
"ASCRP3004238",2.68581291013596,2.74561435966488,2.67027256876056,2.70602616294898,2.71624874161607,2.70397654459512,2.7303207625585,2.75724626309325
"ASCRP3004239",2.93944921410082,2.82883830767508,2.85236486854698,2.83659159199721,2.82158161252771,2.86903596527655,2.76309114394092,2.81501524254214
"ASCRP3004240",3.16740917204999,3.17195125302917,3.17844227495277,3.1761906613688,3.21284026679051,3.08231859914209,3.29696834883497,3.21547069812557
