"","GSM4308223","GSM4308224","GSM4308225","GSM4308226","GSM4308227","GSM4308228","GSM4308229","GSM4308230","GSM4308231","GSM4308232","GSM4308233","GSM4308234","GSM4308235","GSM4308236","GSM4308237","GSM4308238","GSM4308239","GSM4308240","GSM4308241","GSM4308242","GSM4308243","GSM4308244","GSM4308245","GSM4308246","GSM4308247","GSM4308248","GSM4308249","GSM4308250","GSM4308251","GSM4308252","GSM4308253","GSM4308254","GSM4308255","GSM4308256"
"hsa-miR-491",8.61236576959858,8.76044285688788,6.98413359454098,7.03663849764635,12.599039245277,6.9117335200721,6.99398790781286,6.977456242119,6.96866679319521,6.93199146397331,7.06153968852052,6.98719464733312,11.9109750741352,8.13049025354921,7.09527569415914,8.31227807614296,8.68909609250987,6.96064607615162,6.95982114931489,6.94303987908049,6.93681693985353,8.00588780298494,8.40217216048018,8.43860266834657,8.5193138707955,8.36881810235714,8.73933912816924,8.4219999906556,8.67606567190077,8.32727193680516,8.76652890859886,8.78055223414045,8.62684611495918,8.59158068898829
"hsa-miR-492",8.70418724098271,8.81896940045825,7.03499589282509,7.00467441537652,7.80594567414783,6.8525295094042,6.89892178278164,7.20520187977733,6.839503635904,6.95401479862511,6.94251450533924,7.02764286037533,7.00259901702286,8.11463719261218,7.33036568124879,8.3790399655764,8.7570775999796,6.9472663916737,6.9532873589274,6.87944234257925,6.88493364794976,6.85978572205929,8.38079913345098,8.47414964992145,8.56550121638386,8.53380860421147,8.87936453149314,8.24736456272978,8.71751329678035,8.30342413928835,8.80994976021755,8.74661945433862,8.64579711178334,8.69739540436666
"hsa-miR-493-3p",8.52141631260729,8.88017582745234,7.00232334685961,7.04592999034464,13.1325561189451,6.85330955540367,6.94818498491106,7.29753535486346,6.94597165499665,6.97559006500845,6.96108846895685,7.05076940267706,7.2926096828623,8.06491140607834,7.12213119247197,8.43128865429159,8.70981411054466,6.91224506797016,7.03900894922008,6.92193136296064,6.91043406795227,8.12013832406071,8.32725891066153,8.39560096700308,8.54225804976692,8.46449714917282,8.72780884553548,8.45885524521543,8.68816706759971,8.27040840129569,8.6914710037547,8.71883662343873,8.59349159436526,8.61249994573944
"hsa-miR-493-5p",8.59168577418567,8.73436516106597,6.92423768589803,6.9097503068842,7.79402784618406,6.83996714348427,6.9196201554981,7.14567745519564,6.76267569734561,6.99417124974674,6.88419494548435,6.98623570770544,7.01576404479843,8.08755141576355,8.04806776402368,8.33608830730783,8.73517655790782,6.92599941855622,6.88853991805408,6.90553262111016,6.89499354317109,6.78790255939143,8.28203524135949,8.39439581031808,8.5211838627324,8.51237031121507,8.7372199594525,7.78790255939143,8.6364491665586,8.22477974765667,8.78922811990892,8.67476252323513,8.56230196278785,8.59421149817242
"hsa-miR-494",8.65545737907599,8.59115129341952,6.92271045649508,6.92814880849944,7.96988781573811,6.90360834025131,6.99074842228083,7.05311133645956,6.93915956703138,7.06027981356221,7.01329028745484,7.73066033282149,7.45661151023347,8.24288541560702,6.92709407513732,8.28450719292274,8.67825082201616,7.08375374570729,6.94183404967146,6.96271558489681,6.92490986739301,6.39884542506816,8.41953889151378,8.49130957882872,8.48471093758844,8.49572833591521,8.71837224422518,8.32026262453087,8.73136825154564,8.32418054661874,8.72264737459402,8.71537209731274,8.63980844590918,8.56470664002518
"hsa-miR-495",8.59182450484043,8.59128521271995,7.03304961458273,6.98049720740633,8.00236160627509,6.89649588999214,6.99057712427716,6.94009273409918,6.90538700501813,6.93092180152887,6.87747555978196,7.72738002322966,7.65138325760678,8.20426056460055,6.95160877490937,8.34827270406589,8.77458447518421,6.92526958147236,6.91470204174869,7.00086648387246,6.868948457212,7.94579086082847,8.41771414451557,8.50499809708228,8.52193251578952,8.56351395434742,8.75053415390162,8.37006442905402,8.57796841591583,8.32319575690127,8.73767628452908,8.68999797141945,8.67835999269065,8.67314332838652
"hsa-miR-496",8.64903158110667,8.62731281236626,7.05828293911844,7.10503582001908,12.4965836835888,6.90846587959841,7.14704614341731,7.06035872310377,6.9592775057205,6.98785859259215,6.98207406259495,7.109704266046,7.71326346387066,8.22756059291802,7.20267728145784,8.40748022209666,8.82684176310161,7.01636594194034,6.97280062236365,6.99074842228083,6.91076983192463,8.26246792411825,8.45134424583159,8.44785810495403,8.54904840728255,8.6106495001965,8.82806093514897,8.42193731547122,8.66916179918865,8.34286315541914,8.81301764322228,8.71302970668365,8.77246337252884,8.68277868980354
"hsa-miR-497",8.51329570959721,8.74721853375636,6.92018728586463,7.06086450642748,12.6028630724071,6.86678066136273,6.93110151296612,6.91669398774872,6.79461860924452,6.94049684081715,6.87325215055397,6.96037617308085,7.24982454861618,8.16506626781606,6.96187216709021,8.24889104478269,8.67749238606269,6.94413808949411,6.92116851425197,7.16584964852932,6.90151617640334,7.93895263716464,8.25118650352434,8.39822551107124,8.46250227259726,8.43798712821304,8.62733762082472,8.32935460638564,8.63168854868485,8.25547146351491,8.65692748432001,8.66415107053776,8.58764364601611,8.47269083924278
"hsa-miR-498",8.58308276750293,8.70271398412914,6.95342007128105,6.95824529438935,12.8269071303805,6.84606952160536,7.09589172697733,6.94807983212608,6.84848273244986,6.97761651307553,6.94925243594326,6.93219230658946,9.98099636973059,8.14538654349845,6.98698767042011,8.33731326157158,8.67038609466854,7.02833155647371,6.9611973092189,6.8965770206509,6.90538700501813,8.08593500348072,8.34290803379157,8.47008696953541,8.50710523191179,8.23775681422523,8.73206157325517,8.39588025506626,8.66358621070261,8.30312819200623,8.72848755361675,8.74412845960916,8.64344893162242,8.59084600072541
"hsa-miR-499",8.63742984010775,8.78570779849812,6.96181661610198,6.99409203078218,13.699870634389,6.98868468677217,7.00681526347508,7.17762384302731,6.93474411618603,7.03075099218317,7.03799053850797,6.98690919338742,7.06674148565496,8.11683153575595,8.11266104185558,8.33690148954351,8.70059993162673,7.02323427957124,6.95253276196171,6.98562907398494,6.98885961713983,7.26180157722416,8.35083401341936,8.47029891792288,8.55596719462686,8.56130245797378,8.68716744438303,7.99293833616581,8.68622701950481,8.37390264397445,8.77447839524781,8.73921793336287,8.62439082321048,8.5997239408823
"hsa-miR-500",8.58607752846359,8.7501937878649,6.94287572033746,6.95546857856939,7.89604837848273,6.99417690807776,6.99444282460588,7.00613529631877,6.89599083986884,6.92388484342713,6.96036458812792,7.61164896917381,7.52219780769286,8.19652541023504,6.94755862853117,8.34457776079754,8.70298438427405,6.88933238125224,6.94719858426206,7.08746284125034,6.90105513077365,7.58257481934379,8.36819475332523,8.47629459502559,8.53965901379369,8.47732680981235,8.64936504927411,9.52135113618438,8.71962565677253,8.26642066806301,8.71901432195405,8.70829002576026,8.62609630987369,8.5476175549028
"hsa-miR-501",8.54652100813415,8.58837884202435,7.01140171032184,7.06472121172217,7.87785956280122,6.91481922087394,7.01459631718727,6.98973281580347,6.86694629458625,6.97960353828614,7.03225405524116,8.11350881599499,7.49592296383519,8.19914375054234,6.9663254823191,8.28098831770634,8.66422504083793,7.01883999807191,6.96473477518044,7.00156019717955,6.92344158902127,6.69981811561486,8.31985137426474,8.40281212081208,8.44115643252538,8.42883289719276,8.67479923782045,8.28833502776198,8.67463366176727,8.27014953097496,8.66981162703681,8.65865100925687,8.58270652678079,8.54248790292939
"hsa-miR-502",8.53855290710319,8.7650248067629,6.93720783818075,6.96438476895553,7.76248568976011,6.86218727807994,6.89159416619887,7.10110690438338,6.81429021245833,6.93534894834329,7.10353750419878,7.15220269002151,7.06396665281391,8.00711475128762,7.15133422672442,8.32021929303596,8.66166517129617,6.97569323174033,6.90743751379817,6.77752097679171,6.98354545679141,7.20115843834954,8.27239650903748,8.42465634389285,8.52543036866076,8.51666998065542,8.73361668658113,8.36470724094646,8.67360341539775,8.21063189740726,8.718726364031,8.70004153485391,8.56357191520924,8.56013332722334
"hsa-miR-503",8.61654884377899,8.68380451204774,6.97945949376575,6.94925243594326,7.86104222829589,6.91366136058326,6.99672429672947,7.07549947275972,6.9136374280491,6.98441845880114,7.00945131237688,6.99829142383683,7.46938784800221,8.20077063219006,6.96698987385018,8.23140600667208,8.67709627682215,6.98022642240988,6.98208433333595,7.0035179121086,6.90058790022399,7.78036587902329,8.38167834619472,8.41192191749763,8.53601597734616,8.50556347636058,8.74610110366671,8.3271897353764,8.68366312317516,8.31500324698832,8.71955447321082,8.73551574634992,8.69729843904644,8.54891359083783
"hsa-miR-504",8.49053764056237,8.77207501221485,6.96560653368336,6.95237783443369,13.1028505071797,6.89803417357929,6.92998623113014,6.87661394152413,6.88752527074159,6.9459154883607,6.91353331690555,7.00051274187636,6.9774539524049,8.18930815951273,7.02737082881633,8.39176342457803,8.5789730446014,6.93092180152887,6.96133855774138,6.91351416921063,6.87434328646928,6.84662995683408,8.20193520790513,8.37881027529733,8.45863832815917,8.43199227713243,8.58394850091222,8.29795851574624,8.60151379126693,8.22573476190442,8.64551073322129,8.64479904349596,8.52153919749153,8.49781671697632
"hsa-miR-505",8.54514557910684,8.75065473677588,6.90388184573618,6.94672384312402,13.450956041412,6.81478239468566,6.94719858426206,6.92337265250746,6.87097126382331,6.88377108919252,6.92490630541903,6.96683303121777,6.97100431057657,8.11357392862353,6.90030048431065,8.33168685669771,8.66590897259463,6.95902126148555,6.91850192211846,6.92425550393582,6.93325512543949,7.40665060922681,8.26561504648446,8.32377131236042,8.45582529568155,8.46633550108754,8.65809256264063,8.14681353764711,8.68565322033325,8.22805530288542,8.65683741149295,8.66051367174125,8.59512430345234,8.5232404501451
"hsa-miR-506",8.58237723564069,8.81285789160498,6.93737382019215,6.98781085330025,7.74819284958946,6.85224484359799,6.99264608649199,7.18731247896823,6.85681517485717,7.10528940459477,7.01016217579596,7.01207472959359,7.08277496067274,8.06693033786676,7.216594549134,8.35817029565465,8.67702543087593,6.86526683230186,6.9758021219543,6.92696958943454,6.93847046949701,7.140764343261,8.41337152113893,8.36736276523531,8.51229998352895,8.50278606662784,8.73708878153798,8.37179406545587,8.63475588191033,8.21508980953572,8.71252700043982,8.75877852877028,8.59552827609785,8.60317084133473
"hsa-miR-507",8.60134218676226,8.59021276140836,7.03146798207451,7.02202596478284,7.92962828302456,6.80392961077011,6.98042980154663,6.98402988998542,6.83461515427413,6.91298750798793,6.96521632811281,7.0800500175381,7.64374004814917,8.18279457747341,6.95419631038687,8.35214364932995,8.74130888802523,6.89033481381084,6.930199182906,6.98062287093933,6.93036242464958,8.0560697368811,8.3885473245619,8.52336906110774,8.55877388158225,8.56700537024703,8.73257786956525,8.39888603082696,8.70779049552882,8.28892096703353,8.75515664654799,8.70999912500487,8.66465882875412,8.63588822318104
"hsa-miR-508",8.65988068622373,8.7827574667342,6.98163577618404,7.02509414851447,12.8423503434138,6.94005278717153,6.98413359454098,7.06891045181146,7.00645287862257,7.05994791385622,7.04174784591139,7.08254612710823,7.02656549169532,8.06830912432904,7.30902881022469,8.44550738935536,8.78899004593049,7.01826472997265,7.01672027503423,7.06709872369097,6.96258488163895,7.49147714514159,8.33625660491086,8.42586544198101,8.59687776132973,8.55476879364005,8.76739625248843,8.42499932540277,8.63785111480646,8.31258032052822,8.81770031429769,8.76533085846152,8.71601551136139,8.6710774899706
"hsa-miR-509",8.65220682016454,8.80624767967033,6.98199760033579,6.95965077560242,7.7800692360159,6.89090141530013,7.00204762401125,7.21809239156663,6.96915394447313,7.03720978240336,7.009161269062,6.99307537860665,7.01901687193717,8.05061379145431,7.47130534938275,8.41668396499,8.74772104472332,6.95991270238653,7.01662891444993,6.91326402910208,6.89536079334762,6.98437516305845,8.38051431286551,8.46231780851194,8.54398376220671,8.54963875492011,8.77941174436432,8.43462822763673,8.68601546199922,8.35372511117321,8.76978628247293,8.78130757883006,8.68288506106891,8.65469366358057
"hsa-miR-510",8.69567721479183,8.87507752411732,7.17894564507781,7.23432695116319,7.96362959835592,7.12075212655242,7.2020444611734,7.38702299050859,7.01775046645594,7.41584906870397,7.2310713823013,7.2158872598231,7.25370001771204,8.1373113907009,7.34286137802912,8.40750401542785,9.02135451887859,7.18290677918289,7.24926138953378,7.1839459678483,7.17699788051967,7.33290660376914,8.42914517047874,8.44167228644792,8.58800060591415,8.56301737838312,9.01172316649973,8.54018849679853,8.71896091198421,8.42068408168204,9.0300441326477,8.88417051910844,8.84219820807237,8.84876970606019
"hsa-miR-511",8.48764551809223,8.59153655840263,7.08037306112037,6.89462256195026,7.88506669629111,6.80407938016814,6.96026958800474,6.94424352996067,6.91980962090207,6.94377719046305,6.89891573824438,6.9359617748983,6.92035285541508,8.21041321829129,6.92184093707449,8.31606924193999,8.615352289199,6.91662592221124,6.87422400288037,6.9252992568469,6.81398123106027,6.613774880934,8.29375900966786,8.36825587788498,8.43177629640908,8.4869608874446,8.65815470229992,8.20712709497588,8.68208831468822,8.22300302227028,8.64160744058016,8.63684753232921,8.57649984127728,8.48226505444262
"hsa-miR-512-3p",8.4749227003798,8.81997307641935,6.90652626911254,6.95168803029129,7.78073528492085,6.79105085551574,6.93915956703138,6.98711049546716,6.76960910958308,7.01582536062391,7.01672027503423,6.96980897844984,6.99966295608808,7.96187274573508,6.95253276196171,8.32320476579774,8.59840168317789,6.91470204174869,6.85343307600464,6.80812372515766,6.86675593835509,6.89958531896908,8.26202341374964,8.36812533014858,8.4104835759268,8.39673877007766,8.69886750330217,8.38219817957709,8.66366945961084,8.20216252378957,8.67807190511264,8.6909502549741,8.54444326889195,8.58190668930877
"hsa-miR-512-5p",8.59073112510485,8.82043619881779,6.9692771458017,6.9961796941917,13.2816592789581,6.84791550219443,6.9511961103689,7.03325889941002,6.81082609213763,6.95955572846217,6.94980337071121,6.94052855370531,6.94798986199273,8.0869657684028,7.08779483506854,8.33167476596934,8.68063520050338,6.90561444849666,6.97143894039803,6.95801207473457,6.91288933622996,7.80079056148931,8.28084313501226,8.35414269130823,8.53903586653412,8.43994263918229,8.70396134928341,8.46417282724291,8.66227885757784,8.29567481759299,8.70027948686152,8.72389878605586,8.65157268992944,8.59790468615571
"hsa-miR-513",8.5938654066877,8.70811410597563,6.88977285609872,6.9959434851952,13.292101587771,6.82664635843642,6.89103634550674,6.97339315586666,6.80996872572895,7.00286226098684,6.89083698471386,7.01190482744382,7.33063279155738,8.1425058499063,6.98868468677217,8.29837513688046,8.69807085284804,6.97615280720336,6.92592585821665,6.83620566528881,6.84588266147223,8.48349576974746,8.3477444851018,8.44093600747303,8.51150559579248,8.50363336583187,8.68527441586238,8.35683091676664,8.6545801811874,8.24800059548603,8.70922066386855,8.70049485855644,8.6464388255857,8.59836259972733
"hsa-miR-514",8.56907216410326,8.72451385311995,6.95164956866443,6.93255493390288,7.99818083236876,6.88500688708698,7.00308721776259,6.99559079500519,6.85549144310187,6.89686760049919,6.92369947745507,12.37751774833,7.56333281164422,8.22626189419121,6.8897424408878,8.15243848495015,8.72551997810832,6.97637051005743,6.89965902637744,7.10646662670394,6.89121380206059,7.80786621531253,8.37306915547155,8.48706422598166,7.91533624978409,8.44107009301431,8.72770777747269,8.2361687410009,9.00718316487334,8.3037807481771,8.64035629785721,8.80615969525994,8.6713199131833,8.61464764495251
"hsa-miR-515-3p",8.60138750422094,8.74641253952787,7.08940598795311,7.09195577345657,12.3508287106217,7.01441890049914,7.06711378600193,7.08497416864835,6.96870941110186,7.19770815795585,7.05877754742801,7.02951030973761,9.48635699309191,8.17776434823749,7.11488128905023,8.32042465473441,8.80986875217569,7.05476601012071,6.98776879594853,7.04761581725212,7.03958368268253,8.26605470262096,8.32284346493988,8.47148744862198,8.59195499670339,8.31995927673213,8.7923328533032,8.44195607270111,8.71880032779391,8.36611716210641,8.83176705925564,8.8183118265691,8.7497920124152,8.71126877952066
"hsa-miR-515-5p",8.47001170205946,8.78518008778029,6.97351829170009,6.99057712427716,13.2027069687041,6.84843891466171,6.91573241359474,6.96436281854096,6.8170808659409,6.93962740128728,7.12702755905907,6.93986361169876,7.44243348763786,8.05330089500325,7.20840313037264,8.36632221424582,8.64890830773517,6.97280981078711,6.97988015489092,6.90632663208165,6.91070268538136,8.75967351020335,8.32906168827312,8.33704649310034,8.43117121112604,8.4055342142503,8.66476263406094,8.39673662977777,8.61917601467946,8.24090483560427,8.65524161853191,8.69606999508138,8.5044368661083,8.52179043113131
"hsa-miR-516-3p",8.62106356449991,8.87543052588967,7.0195462515246,7.009161269062,7.81890167588564,6.89108253493028,7.0247562695363,6.93369065495223,6.91189167602878,7.03771825524868,7.02799332948836,7.00299049064768,7.05083795334452,8.01348012588839,6.97400495540966,8.39171359725899,8.71408921723693,6.96950855163201,6.94020199504516,6.9007678079369,6.94431733370234,6.9232585434528,8.31302494941205,8.37981154378699,8.51920613195423,8.48116894716278,8.80820225651399,8.39987859299822,8.67468414859041,8.23913927580265,8.77966814594643,8.77055389045213,8.63515144974586,8.70856386603066
"hsa-miR-516-5p",8.50907268223838,8.78141184633533,7.16664214359288,6.93827755729982,7.79014515284445,6.75933296328843,7.03360360243649,6.99861186552413,6.84510360782482,7.00299049064768,8.47246137055179,6.86310464688307,6.9838577923506,7.96702677552109,6.9672043516121,8.37457134862547,8.66413257737011,6.90540987132766,6.9975475894184,6.87016618122077,6.85510767006538,7.03542376589615,8.28830780117576,8.38990834452731,8.55038625893871,8.43224372652113,8.67383905599044,8.33463441674082,8.63966159346581,8.26312269306321,8.71638392971297,8.74629025773466,8.54701326517556,8.56439531799738
"hsa-miR-517*",8.55347455345536,8.70856386603066,6.97293614567566,7.01175950051854,12.5350476286498,6.86785817277709,7.00998421294288,7.03245133315583,6.85370004399964,6.95473373052603,6.98974984303322,10.5311133672729,7.56011345145273,8.17461864033149,6.98831203709454,8.27709998873126,8.69628251803741,6.98178302787749,6.90504035551548,7.24919216457692,6.92344158902127,7.93203045325642,8.32629330106937,8.44011129420953,8.49437880648314,8.47161181569584,8.69191237613311,8.32042465473441,8.66384483582121,8.29756103230027,8.69083190849758,8.67092458314189,8.61555901766221,8.55489347373396
"hsa-miR-517a",8.66013748002616,8.74177807611143,6.97936002605982,7.0566377151132,12.1857367984869,6.83405761832799,7.02974771142845,7.16460226970388,6.89231451732955,7.00085409310285,7.06961195241164,6.98121105921199,7.16881149253662,8.08042796067647,8.73734132220955,8.40081370252543,8.71646350121032,6.98766648916365,6.90561444849666,7.01255303081403,6.91790191524256,7.62841637607658,8.26927304564596,8.44501484586842,8.48449747093514,8.57943398857951,8.74304634458142,8.3955341354623,8.65630937154287,8.256703107282,8.76094676952293,8.750410545995,8.6725964750564,8.658850912022
"hsa-miR-517b",8.62470700927327,8.90947131126526,6.99743581180384,7.01959072835788,7.67936819833093,6.85023435357969,6.9756164305417,7.03686044667305,6.80027351786181,6.92216097165011,6.97586974437135,7.032914114004,6.98207406259495,7.98743286147293,7.04918856968913,8.43058134303916,8.76580423200768,6.99700329763511,7.0061510087479,6.97516471090962,6.98044693892817,6.94413105985566,8.35120692796913,8.44824559483374,8.55391876375917,8.34089335304414,8.77706952027767,8.441922469348,8.71290318699754,8.32977840250653,8.79380649145577,8.77910373958429,8.69034166217758,8.68294052548246
"hsa-miR-517c",8.560691265961,8.70016884059111,7.01230942991365,7.04372179799101,7.88014000407713,6.86306003162671,6.9112733314093,6.95937836766414,6.7967080595234,6.94327084225309,6.9115070393089,6.95850631645242,7.00017581774443,8.17231198840381,6.90585388727514,8.28908240454023,8.62694537833792,6.932071804375,6.90040193175964,6.91180061865607,6.91408609701272,6.76303836962462,8.28276782144252,8.42359959948269,8.5143854411948,8.41734115339674,8.63686239189037,8.3707575784848,8.68061656583637,8.27570875615561,8.67485783801122,8.70605735827303,8.55260916007046,8.46848312637233
"hsa-miR-518a",8.45898316588415,8.94215349318323,6.98627325825714,7.09633249311432,7.96434086779242,6.87532792157204,7.00936172993196,6.93055521538256,6.87977437107285,6.97915535254032,6.96088002851483,7.03511579807708,6.97003914824096,8.07370992801405,7.07284539949822,8.40562185591938,8.70412324769075,6.93737382019215,6.92320980662683,6.95511980496287,6.99453560096684,7.16600637409964,8.30686782357308,8.33105710842583,8.51927337137194,8.51451681645401,8.70032977781568,8.4072341930417,8.66091614173654,8.27633614013717,8.76054365349663,8.75780667219723,8.6461086415061,8.61409620020153
"hsa-miR-518b",8.62358670395369,8.90853343054583,7.00535731711502,7.02461998775128,7.8502124714361,6.82605903194622,6.90397340426972,6.94466287242883,6.93542202979483,7.07927996526053,6.95795057272297,7.02323427957124,7.02790599656988,8.07087551147706,7.02031773016683,8.37154579466291,8.71963318559771,6.95150853392599,6.98356369722332,6.89612287243713,6.98228060455828,6.88455274449016,8.33373231294214,8.40925175178476,8.52280316554117,8.48343208220116,8.74662281310051,8.48024411491728,8.6261448728321,8.28876135676859,8.77483943045689,8.84881257507939,8.62628836134622,8.64082804320401
"hsa-miR-518c",8.6271573849622,8.85558332166084,7.13904785606729,7.09642526882873,7.82597065802523,6.8132873844135,6.94214264089126,6.96525904806834,6.85877053021071,6.92337265250746,7.11076307808993,6.95031326476618,7.00467441537652,7.98655314975666,7.13411515741648,8.3734089602287,8.75324249344941,6.9618119867564,6.91040048725674,6.88690614375656,6.91922446196396,6.91776231523916,8.33676405733624,8.45404219747008,8.56569731722545,8.56039436241075,8.73642865390978,8.4550744182564,8.69621852096524,8.29029814040597,8.7961411943528,8.77853911233056,8.65326320432782,8.6658823321621
"hsa-miR-518c*",8.55435285965113,8.90346463872962,7.04323403227735,7.13639956272872,7.8945334395053,6.96413405223866,7.00640126222866,7.04074670758251,6.92069584553533,7.12266650743717,7.12451942004312,7.11101878893994,7.06152024769474,7.94629925013212,7.03720429035769,8.41560995528397,8.68879301012564,7.00517876053642,7.06399899914847,6.9038336547003,6.96037617308085,7.05930119284542,8.31529133348423,8.37727648065443,8.46896324509075,8.45519239805824,8.74912761438594,8.38316426063511,8.66002335509026,8.28359494412693,8.82276710697304,8.77044090621669,8.61710559824334,8.63987716482478
"hsa-miR-518d",8.62747114137722,8.66555798984641,7.20034936934182,6.96009115623118,8.11500410234352,6.95194324965482,7.04527476885642,6.98621294931964,6.93700651522141,7.05748384802913,6.97531033141669,7.83770298289575,7.72418366668593,8.24632019646907,7.05177339879145,8.31959671050297,8.7710767402628,7.08893130881678,6.97244107935285,7.0792266223197,7.01494996963731,7.7729683815138,8.42344413058751,8.50157170458984,8.44301355606191,8.52148148608587,8.75981130399829,8.35541981552904,8.77872438960986,8.35603681929068,8.71681946132995,8.81987507074783,8.72732624127895,8.70251902915328
"hsa-miR-518e",8.55031237259938,8.83580757041042,6.87962980717284,6.91739475661466,7.76078048118065,6.80305521527915,6.96755828549875,6.956879088764,6.79014515284445,7.03925137426797,6.95562782380989,6.93799637686506,7.00193619452213,7.99535675104161,6.9289707287607,8.41131225950192,8.67538795565765,6.88092301660694,6.91574197276482,6.84966530995162,6.87368771976626,6.99035928551835,8.32874717245575,8.39090881955856,8.46464458125864,8.447592006857,8.72013034331052,8.39640099146597,8.64433688780524,8.25266543245025,8.70233513095532,8.67953428752102,8.53534109357737,8.58716731197012
"hsa-miR-518f",8.55158830437449,8.84573905116442,6.96755828549875,6.97606457090193,7.79421309496009,6.75735133695352,6.93092534868169,6.89134991832224,6.84306051517071,7.05149717917719,6.99282620084898,7.01232731027754,6.97654121194739,8.01185843620837,7.0698933162142,8.37403614879372,8.69932050185956,6.87093428671805,6.90650943332115,6.85472504142698,6.90635188889508,6.74211942240318,8.25766928221306,8.37863126487662,8.46694803668588,8.45571846231486,8.73470962022584,8.3604814819747,8.65161251060602,8.24153371176054,8.75409480402585,8.74531431953406,8.57761160818442,8.60622012128167
"hsa-miR-518f*",8.59123097316034,8.99807559332973,7.07943784880694,7.0588370621619,7.96064549701454,6.89388516573749,6.98868468677217,7.03497059044356,7.0489576143763,7.13528141549286,6.99823838612946,7.05609141954454,7.01052810588648,7.96659542828087,7.02358138583113,8.46733817843118,8.75326890592477,7.00947930575021,7.00842862207058,6.91241394676837,6.98747890787989,6.92335125774718,8.49808089399561,8.43671154213721,8.54338877542808,8.56484227463395,8.76981173276126,8.50773162000044,8.72770437438439,8.32774259577879,8.79095281946917,8.84519615030298,8.61914262667688,8.6762825726219
"hsa-miR-519a",8.5331525483507,8.75581193337409,6.98939449984473,6.91666055244739,8.14103574583004,6.96507430403241,7.1155888832433,6.8968373344956,6.91195397513045,7.04317933974087,6.97763826276184,7.21501261352947,7.02628882988829,8.34402287978999,6.96222856837614,8.14180418722702,8.84729636566414,6.96238591235517,6.85606691130962,6.9205136421871,6.97454307859226,6.88224808810137,8.42357564996077,8.49020989304072,6.88772874462855,8.48264543014352,8.71862500012274,8.35440675827478,8.83035674741922,8.37272927065972,8.67567269876244,8.90287763356812,8.70725282431911,8.58794136868216
"hsa-miR-519b",8.56901898232893,8.60191375110292,7.05612936342145,7.61745203728256,8.01792190799726,6.9061269674216,6.9602533678463,6.98886529634173,6.90902180484633,7.04763544634956,6.99945437777446,7.63851917880454,7.52294946474086,8.18262725163551,6.93921247047174,8.30602659025947,8.64505781485999,6.95269466092343,6.91475943679516,7.04993456417561,6.86805085374516,7.55909559890511,8.36690092489833,8.45663450692599,8.54636010087745,8.48957022996193,8.78533933681438,8.37782045534508,8.65016893681009,8.32026262453087,8.73803955129785,8.72355446600346,8.67237406881016,8.70148529307061
"hsa-miR-519c",8.58883004656916,8.76676541831816,6.99641699442923,7.02606192761044,12.7006870099028,6.85597350675188,6.97990529922524,7.01305909751249,6.94836723158468,6.96307640321753,6.98103519891824,7.01139388266946,7.58808045985209,8.10256103169684,6.99569932424723,8.32185866351781,8.70269978758688,6.98796315885471,6.9501919333216,6.92462725679431,6.86824350898292,8.30256764398193,8.37704347181708,8.40912146645822,8.51163090888476,8.38329950358011,8.72649270515616,8.4186432493759,8.67790917007812,8.24639858579886,8.75337856267644,8.77653600791391,8.63574749986805,8.63271135440463
"hsa-miR-519d",8.62136912405574,8.86812557245228,6.98779721321241,7.02236781302845,7.87622899273453,6.87192987258296,7.02911492161593,7.01019463206258,6.84953771332368,7.00102417528092,6.93170669210606,7.07777280147785,7.0072650326053,7.99382321973131,7.03656597224611,8.39423201645695,8.76989105545488,6.89426603913244,6.97339889628003,6.91101800720275,6.96455920511404,6.84549005094437,8.36064125231871,8.4173761781584,8.56747281519782,8.49549170973295,8.75276564839251,8.45266873381964,8.62825231724978,8.28641360040947,8.84254991813874,8.81341309672767,8.64695249505391,8.70379562675578
"hsa-miR-519e",8.57986349201139,8.92805580964744,7.19229281447077,6.95677921331587,8.05661712438915,6.8344470312031,6.93392429952312,6.93092534868169,6.90050095691282,6.97708869648433,6.98798588964806,7.04165915163721,6.93921247047174,7.95474187171599,6.91016540049961,8.37646447503062,8.66133275279519,6.88321634558652,6.93203045325642,6.88245230757831,6.93618444929475,6.80383793389847,8.25695261119194,8.30994830735471,8.42042092423033,8.40087943628218,8.64729471984954,8.40627134447618,8.66088727030257,8.25259022114177,8.73914770998645,8.71680574580388,8.50810930364529,8.53090139211258
"hsa-miR-519e*",8.63492464659189,8.79760835588822,7.03376216019715,7.05645022030702,7.78538969116716,6.88546210700703,7.11650615783227,7.16018708092919,6.87204565109033,6.97674282037875,6.952717954243,7.08675511063289,7.09143538632361,8.0390961611119,7.30902881022469,8.32891632857114,8.79320986724161,7.01017896361124,7.02693060406212,6.9601826921704,6.9642946545985,7.04028972102572,8.33861650578947,8.47498514282731,8.51703351746688,8.56063127879214,8.80136207055038,8.3858283276208,8.71232958360707,8.29124254443679,8.83760365154233,8.78810980951601,8.70793436968961,8.7049144895893
